sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s15__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,bottom-left corner of the tree image,"{
  ""present"": true,
  ""evidence_element"": ""bottom-left corner of the tree image"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Adjust the position of the tree image to align properly with the slide's layout."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s15__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,bottom-left corner of the image,"{
  ""present"": true,
  ""evidence_element"": ""bottom-left corner of the image"",
  ""evidence_region"": ""bottom-left"",
  ""fix"": ""Adjust the position of the image to align it properly with the slide layout."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s15__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,shp2,"{
  ""present"": true,
  ""evidence_element"": ""shp2"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the alignment of the text box to align with the left edge."",
  ""confidence"": 0.8
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s15__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,shp2,"{
  ""present"": true,
  ""evidence_element"": ""shp2"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the alignment of the text box to align with the left edge."",
  ""confidence"": 0.8
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,False,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 12.0pt"", ""confidence"": 0.9}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,Increased citations (25% Colavizza et al. arXiv:1907.02565v2),"{""present"": true, ""evidence_element"": ""Increased citations (25% Colavizza et al. arXiv:1907.02565v2)"", ""evidence_region"": ""center"", ""fix"": ""Adjust the font size to match the rest of the text"", ""confidence"": 0.9}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,Increased citations (25% Colavizza et al. arXiv:1907.02565v2),"{
  ""present"": true,
  ""evidence_element"": ""Increased citations (25% Colavizza et al. arXiv:1907.02565v2)"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size to match the rest of the text"",
  ""confidence"": 0.9
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,True,shp3,"{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of the text in 'shp3' to match the rest of the body text."",
  ""confidence"": 0.9
}"
cbfe959b4df3bc871c759efa735ace6e-20191127_ChemE__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,False,True,shp3,"{
  ""present"": true,
  ""evidence_element"": ""shp3"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of the text in 'shp3' to match the font size of the other text blocks."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,True,True,shp6,"{""present"": true, ""evidence_element"": ""shp6"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box"", ""confidence"": 0.9}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp6,"{""present"": true, ""evidence_element"": ""shp6"", ""evidence_region"": ""bottom-right"", ""fix"": ""Adjust the text box size or reposition the text to fit within the box"", ""confidence"": 0.9}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp6,"{
  ""present"": true,
  ""evidence_element"": ""shp6"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the box."",
  ""confidence"": 0.9
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,shp6,"```json
{
  ""present"": true,
  ""evidence_element"": ""shp6"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the text box size or reformat the text to fit within the slide boundaries."",
  ""confidence"": 0.9
}
```"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,True,True,CHECKLISTA,"{
  ""present"": true,
  ""evidence_element"": ""CHECKLISTA"",
  ""evidence_region"": ""center"",
  ""fix"": ""Remove the word 'CHECKLISTA' to prevent overlap."",
  ""confidence"": 0.95
}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
377829fc53e13493464f3580b855dd76-Laatua_ja_vaiku__s35__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,False,True,shp330,"{
  ""present"": true,
  ""evidence_element"": ""shp330"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the position of the title to ensure it does not overlap with the body text."",
  ""confidence"": 0.9
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,Stefan Schrittwieser,"```json
{
  ""present"": true,
  ""evidence_element"": ""Stefan Schrittwieser"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the alignment of the author names to be centered."",
  ""confidence"": 0.9
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,Daria Bezshlyakh³,"```json
{
  ""present"": true,
  ""evidence_element"": ""Daria Bezshlyakh³"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the spacing to align with the other names."",
  ""confidence"": 0.9
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,True,True,[shp2],"{
  ""present"": true,
  ""evidence_element"": ""[shp2]"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the alignment of the text to the left edge."",
  ""confidence"": 0.9
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,[shp2],"{
  ""present"": true,
  ""evidence_element"": ""[shp2]"",
  ""evidence_region"": ""left"",
  ""fix"": ""Adjust the alignment of the text to the left edge."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,True,True,shp4,"{""present"": true, ""evidence_element"": ""shp4"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 28.0pt"", ""confidence"": 0.9}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,True,False,True,shp8,"{""present"": true, ""evidence_element"": ""shp8"", ""evidence_region"": ""center"", ""fix"": ""Change font size to match other text blocks"", ""confidence"": 0.9}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,7 Open Science Café 1300 partecipanti,"{
  ""present"": true,
  ""evidence_element"": ""7 Open Science Café 1300 partecipanti"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size to match the rest of the text."",
  ""confidence"": 0.9
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,Abbiamo perso il conto delle richieste di supporto ma sono davvero tante!,"{
  ""present"": true,
  ""evidence_element"": ""Abbiamo perso il conto delle richieste di supporto ma sono davvero tante!"",
  ""evidence_region"": ""bottom-right"",
  ""fix"": ""Adjust the font size to match the rest of the text."",
  ""confidence"": 0.9
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 0.0
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s1__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,True,True,True,shp4,"{
  ""present"": true,
  ""evidence_element"": ""shp4"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Change the font size of 'Emma Lazzeri // GenOA Week 2021 // 29/10/2021' to match the font size of other text blocks."",
  ""confidence"": 0.9
}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
ad0aaf0547329b0a1dcf9a138241d6ea-GenOAWeek2021_2__s16__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,True,False,True,shp15,"{
  ""present"": true,
  ""evidence_element"": ""shp15"",
  ""evidence_region"": ""center"",
  ""fix"": ""Change the font size of '7 Open Science Café 1300 partecipanti' to match the font size of '4 corsi complete su Open Science e RDM 5 Infrastrutture di ricerca coinvolte nella progettazione e nell’erogazione 6"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 1.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
eaecf2fcda285772d0c4e86d9af3fd83-Peer_review_sur__s0__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": """",
  ""fix"": """",
  ""confidence"": 1.0
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,True,shp1028,"{""present"": true, ""evidence_element"": ""shp1028"", ""evidence_region"": ""bottom"", ""fix"": ""Move shp1028 upwards to avoid overlap with shp3"", ""confidence"": 0.9}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,shp1028,"{
  ""present"": true,
  ""evidence_element"": ""shp1028"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the position of the image to ensure it does not overlap with other elements."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": """", ""fix"": """", ""confidence"": 0.0}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,True,https://aurora-universities.eu/sdg-research/dashboard/,"{
  ""present"": true,
  ""evidence_element"": ""https://aurora-universities.eu/sdg-research/dashboard/"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Move the text to a separate slide or position it lower on the current slide."",
  ""confidence"": 0.9
}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s22__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,shp1028,"{
  ""present"": true,
  ""evidence_element"": ""shp1028"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Adjust the position of the image to ensure it does not overlap with the text."",
  ""confidence"": 0.9
}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,Synagenta logo,"```json
{
  ""present"": true,
  ""evidence_element"": ""Synagenta logo"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Move the Synagenta logo to the center-right alignment"",
  ""confidence"": 0.9
}
```"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,Synagenta logo,"```json
{
  ""present"": true,
  ""evidence_element"": ""Synagenta logo"",
  ""evidence_region"": ""top-right"",
  ""fix"": ""Reposition the Synagenta logo to align with the right edge of the green banner."",
  ""confidence"": 0.9
}
```"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,True,False,True,Syngenta logo,"```json
{
  ""present"": true,
  ""evidence_element"": ""Syngenta logo"",
  ""evidence_region"": ""right"",
  ""fix"": ""Reposition the Syngenta logo to align with the center of the slide"",
  ""confidence"": 0.8
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s14__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,True,False,True,shp12,"{""present"": true, ""evidence_element"": ""shp12"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 11.0pt"", ""confidence"": 0.9}"
65b9f618e026be90484c974a204ae812-04_Ivanovic_Mla__s0__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,True,False,True,Syngenta logo,"```json
{
  ""present"": true,
  ""evidence_element"": ""Syngenta logo"",
  ""evidence_region"": ""right"",
  ""fix"": ""Align the Syngenta logo with the right edge of the slide."",
  ""confidence"": 0.9
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s14__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,True,False,True,shp26,"{""present"": true, ""evidence_element"": ""shp26"", ""evidence_region"": ""center"", ""fix"": ""Change font size to 20.0pt"", ""confidence"": 0.8}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s14__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,True,False,True,"title ""Biological compatibility of sensor surfaces""","{
  ""present"": true,
  ""evidence_element"": ""title \""Biological compatibility of sensor surfaces\"""",
  ""evidence_region"": ""top"",
  ""fix"": ""Adjust the font size to match the rest of the text."",
  ""confidence"": 0.9
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s14__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,False,True,title text 'Adhesion and toxicity of wafer materials on human lung fibroblasts LL47',"{
  ""present"": true,
  ""evidence_element"": ""title text 'Adhesion and toxicity of wafer materials on human lung fibroblasts LL47'"",
  ""evidence_region"": ""center"",
  ""fix"": ""Adjust the font size to match the rest of the slide's text."",
  ""confidence"": 0.9
}"
